c1,c1_realised,risk_stress,area,liquidity,literacy,terrain,irrigation,adopt,used,effort,experience,loss,income,orthogonal,seed
0.5752071904223846,0.6005571904223845,0.02535,49.681219182741394,0.3748088402994247,0.05249332016558814,plain,1,0,0,0.0,6,0.06317257692673099,36099.82908999311,False,11
0.3551620159133331,0.38051201591333306,0.02535,49.40739268366671,0.5416722777663034,0.5437512580018791,plain,1,1,0,0.0,6,0.06315636907137114,38480.42717810946,False,11
0.1383512060178805,0.16370120601788052,0.02535,19.920629235974516,0.4543220035367084,0.39004564535335334,plain,0,1,1,0.20615419345085337,8,0.07018419276270084,15513.215165322594,False,11
0.3298588234242776,0.35520882342427756,0.02535,22.081042839664406,0.5489004821107598,0.3613431315948738,plain,1,0,0,0.0,6,0.06317753875558176,19944.980465938457,False,11
0.5767902569541312,0.6021402569541312,0.02535,20.13085247176702,0.13043356213122415,0.1894435839425847,plain,1,1,1,0.3333333333333333,2,0.06301131425644148,17493.277682992648,False,11
0.6038549804086855,0.6292049804086854,0.02535,13.949083267268756,0.6455748009944985,0.27492720552356564,plain,1,1,1,0.1148574567429323,7,0.06317484772414642,13058.307348588176,False,11
0.4291938969308211,0.4545438969308211,0.02535,11.963798183962972,0.6598231701707685,0.3869865401941807,plain,1,1,1,0.3083518630705443,6,0.0611216396203357,10184.483651264523,False,11
0.49906049696296495,0.49906049696296495,0.0,56.12563134905947,0.02,0.3795423865392776,plain,1,0,0,0.0,7,0.059209943988358694,44543.09749733783,False,11
0.43991729370542587,0.46526729370542586,0.02535,37.49795485459426,0.19083996552834467,0.6362804673502285,plain,0,1,1,0.14596340166682822,14,0.06276105639864114,31763.969126138043,False,11
0.3632683139307641,0.3632683139307641,0.0,37.81632530322212,0.22934826596409982,0.7387865002312389,plain,1,1,1,0.14332767847645253,11,0.05802407833301669,28936.928979706834,False,11
0.5937684070344227,0.6191184070344227,0.02535,38.8112857388297,0.3274917221063786,0.5200833412503623,plain,1,0,0,0.0,7,0.059508441597333296,31025.577948356222,False,11
0.11237111108281722,0.13772111108281723,0.02535,37.8391720043726,0.540735337144586,0.20316048122804664,plain,0,0,0,0.0,5,0.07019510118635572,30909.232332496136,False,11
0.4592527854904651,0.4846027854904651,0.02535,21.22535709013539,0.4977503494735077,0.304060598352208,plain,1,1,1,0.17188579796207784,7,0.06301470434862401,17481.063338850487,False,11
0.3102507564147626,0.33560075641476256,0.02535,10.750926010306074,0.17264453502325813,0.5508718937214674,plain,0,0,0,0.0,4,0.06727933650052051,9072.460955105204,False,11
0.3999623123306248,0.4253123123306248,0.02535,16.087782769781914,0.5792998611183697,0.7298466012577367,plain,1,0,0,0.0,5,0.06315070111375348,11346.691689969903,False,11
0.42062676839366486,0.42062676839366486,0.0,18.336456606489193,0.4261516457032527,0.12419936659809017,plain,1,0,0,0.0,9,0.0251399797302987,14957.252984108893,False,11
0.2774675938932264,0.2774675938932264,0.0,18.83324992405154,0.7476502371991517,0.6631543555812076,plain,1,0,0,0.0,6,0.025143796954554393,15170.836206097176,False,11
0.4580804209227489,0.4580804209227489,0.0,16.36419798374329,0.3552766658750306,0.336312504220026,plain,1,0,0,0.0,4,0.025147925029140074,14706.157220721801,False,11
0.4755229052292187,0.4755229052292187,0.0,6.539447643914488,0.657473036295464,0.35723511130644015,plain,0,0,0,0.0,3,0.028939552337630986,5610.453776159701,False,11
0.6388389994090724,0.6388389994090724,0.0,5.191183876841457,0.29708740409656537,0.40627842852540197,plain,1,0,0,0.0,0,0.025163907808577385,4061.6296978239197,False,11
0.5684326195670136,0.5684326195670136,0.0,12.696892848947336,0.1492345416528741,0.9456085405773911,plain,1,0,0,0.0,6,0.025163907808577385,10956.528870391516,False,11
0.4278251896207486,0.4278251896207486,0.0,23.60332551344926,0.9070102559442171,0.7352905786104558,plain,0,1,1,0.2874926705678042,9,0.024711040317621766,21977.349979839255,False,11
0.29676581672852653,0.29676581672852653,0.0,18.626738469793466,0.13915023247092426,0.2739729535825078,plain,1,0,0,0.0,9,0.025009670357706314,17211.91695668037,False,11
0.6293046351824318,0.6293046351824318,0.0,8.966487203548306,0.24224633196164622,0.35673732617228787,plain,1,1,1,0.20735112142665593,3,0.024380613538424366,7648.786426068569,False,11
0.2775290957059001,0.2775290957059001,0.0,22.3971022350969,0.11151535376229783,0.25617891166176443,plain,0,1,1,0.18893494563960614,7,0.026462406247767162,18513.882460646833,False,11
0.49616153709173416,0.49616153709173416,0.0,9.371492754935504,0.5420742864294738,0.45994378914326606,plain,1,0,0,0.0,5,0.02514585386290712,7707.0781881027815,False,11
0.28684829897188246,0.28684829897188246,0.0,31.671108359539808,0.4782653492345523,0.0955618031342635,plain,0,0,0,0.0,5,0.028652567215915564,30437.91747417859,False,11
0.4920640496779758,0.4920640496779758,0.0,14.551794844962867,0.5299981387789271,0.23219136275680868,plain,1,0,0,0.0,5,0.02514777978872188,11934.69349031401,False,11
0.3704679712512135,0.3704679712512135,0.0,22.777388962943334,0.7819727819620323,0.2060870686293667,plain,1,0,0,0.0,6,0.02514807805208873,18453.47642268875,False,11
0.19615211120870854,0.19615211120870854,0.0,7.3217249784095015,0.5903604359400388,0.1882876042834457,plain,1,0,0,0.0,0,0.025163907808577385,6331.240809453186,False,11
0.1812507312576582,0.1812507312576582,0.0,17.015390517636206,0.5229066438777521,0.21739804693302667,plain,0,0,0,0.0,2,0.02894201212452347,12724.670388676794,False,11
0.4031544342426629,0.4031544342426629,0.0,37.690620991472244,0.24743616223230805,0.8346412211363938,plain,1,1,1,0.10632040639120484,6,0.024755787878348173,31693.17014926191,False,11
0.5494852915747421,0.5494852915747421,0.0,7.266345413211096,0.2278937472694586,0.30144760436263945,plain,1,0,0,0.0,4,0.025152739718725996,5745.0389357235645,False,11
0.08,0.08,0.0,12.068731707528887,0.41709492113457064,0.8547403116263348,plain,0,0,0,0.0,2,0.028942468309847737,10490.653589217176,False,11
0.5824879558391985,0.5824879558391985,0.0,26.561486916947334,0.5765748925296575,0.4046805316507369,plain,1,0,0,0.0,11,0.025161619980139598,23458.339065295786,False,11
0.2705097696855465,0.2705097696855465,0.0,4.779607178367971,0.5288588053956907,0.457914959343949,plain,1,0,0,0.0,1,0.025163907808577385,4221.0605695868,False,11
0.2122272294347049,0.2122272294347049,0.0,5.878530808247299,0.360864952627155,0.1419645373143136,plain,1,1,1,0.14861945547078403,2,0.02460570717499643,4261.416297343318,False,11
0.20325839412327895,0.20325839412327895,0.0,17.15352476419582,0.283887522041746,0.14984229060165483,plain,1,1,1,0.1005567782476911,6,0.02458475822340807,13372.727346821048,False,11
0.8135022217349656,0.8135022217349656,0.0,13.464138101542124,0.07341350305280513,0.029661858113824137,plain,0,1,1,0.22980226025464948,5,0.028079453914593145,10591.321178973918,False,11
0.3675377163246806,0.3675377163246806,0.0,8.80489519945376,0.3738584118195192,0.3211911461823677,plain,1,0,0,0.0,6,0.0251509109724248,7564.694557555466,False,11
0.40634056719801764,0.40634056719801764,0.0,6.574167189657693,0.17529497848651895,0.47881474754754444,plain,1,0,0,0.0,2,0.025162784870950326,5834.697900882215,False,11
0.7299300977669014,0.7299300977669014,0.0,5.5989104035468635,0.18138114968066482,0.36399895610948346,plain,0,0,0,0.0,3,0.0289438850776292,4927.287574308347,False,11
0.38153890756944253,0.38153890756944253,0.0,10.809084879939132,0.6862874913271672,0.226795234274409,plain,1,0,0,0.0,8,0.02514086196829568,9098.284454028104,False,11
0.4919926147626057,0.4919926147626057,0.0,10.398970925315297,0.8554568828300271,0.3768698291248931,plain,1,1,1,0.19925744948986848,5,0.024414563461107236,10493.334983780125,False,11
0.39081168702014724,0.39081168702014724,0.0,3.8793684919576057,0.5420401708190695,0.633566402524917,plain,1,0,0,0.0,0,0.025163907808577385,3407.369961835425,False,11
